regime,task_id,ratio,H_full_bits,H_compressed_bits,delta_H_bits,confidence_full,confidence_compressed,score_full,score_compressed,delta_score
sampled,105,0.25,1.3986685276031494,0.9899461269378662,-0.4087224006652832,0.6887491532270501,0.7381422306562426,1.0,1.0,0.0
sampled,105,0.75,1.3986685276031494,0.6749275922775269,-0.7237409353256226,0.6887491532270501,0.8052638638632604,1.0,1.0,0.0
sampled,106,0.25,25.44687271118164,28.89034080505371,3.4434680938720703,0.2952867667925604,0.3573472649546814,0.0,0.0,0.0
sampled,106,0.75,25.44687271118164,26.85532569885254,1.4084529876708984,0.2952867667925604,0.3262740123634506,0.0,0.0,0.0
sampled,107,0.25,3.4338860511779785,3.6020262241363525,0.16814017295837402,0.6624585247687002,0.6559008412136743,1.0,1.0,0.0
sampled,107,0.75,3.4338860511779785,6.889303207397461,3.4554171562194824,0.6624585247687002,0.531711840060606,1.0,1.0,0.0
sampled,108,0.25,27.655858993530277,32.01921081542969,4.3633518218994105,0.3207844436651812,0.4109910844601155,0.0,0.0,0.0
sampled,108,0.75,27.655858993530277,25.43399810791016,-2.221860885620117,0.3207844436651812,0.3907297968599662,0.0,0.0,0.0
sampled,109,0.25,8.126640319824219,9.431982040405272,1.305341720581053,0.3947387972615475,0.3992276079060817,0.0,0.0,0.0
sampled,109,0.75,8.126640319824219,20.51792526245117,12.39128494262695,0.3947387972615475,0.3869749325453687,0.0,0.0,0.0
sampled,110,0.25,5.214225769042969,9.011369705200195,3.7971439361572266,0.5572026875672891,0.3768267783955302,0.0,0.0,0.0
sampled,110,0.75,5.214225769042969,7.76141881942749,2.5471930503845215,0.5572026875672891,0.432585217164547,0.0,0.0,0.0
sampled,111,0.25,1.3533899784088137,1.0471421480178833,-0.3062478303909304,0.864052928509115,0.891503855862117,1.0,1.0,0.0
sampled,111,0.75,1.3533899784088137,1.6136964559555054,0.2603064775466917,0.864052928509115,0.8206816555369739,1.0,1.0,0.0
sampled,112,0.25,24.490070343017575,21.23213005065918,-3.257940292358395,0.276373579258432,0.3619074284591307,0.0,0.0,0.0
sampled,112,0.75,24.490070343017575,23.36678504943848,-1.1232852935790945,0.276373579258432,0.2843635834013682,0.0,0.0,0.0
sampled,113,0.25,0.7594338655471802,1.5671197175979614,0.8076858520507812,0.7685883779068644,0.6047796743910065,0.0,0.0,0.0
sampled,113,0.75,0.7594338655471802,2.5991780757904053,1.839744210243225,0.7685883779068644,0.5254852219510089,0.0,0.0,0.0
sampled,114,0.25,1.752614974975586,0.8270065784454346,-0.9256083965301514,0.7053322977643942,0.8369223385058623,1.0,1.0,0.0
sampled,114,0.75,1.752614974975586,9.419441223144531,7.666826248168945,0.7053322977643942,0.3294323435962865,1.0,1.0,0.0
sampled,115,0.25,3.8456006050109854,5.5644211769104,1.718820571899415,0.3988534761824088,0.3216147465118946,0.0,0.0,0.0
sampled,115,0.75,3.8456006050109854,2.093672513961792,-1.7519280910491934,0.3988534761824088,0.5170338686608089,0.0,0.0,0.0
sampled,116,0.25,16.573389053344727,18.927961349487305,2.354572296142578,0.2143984058564965,0.2650275890188978,0.0,0.0,0.0
sampled,116,0.75,16.573389053344727,20.99483871459961,4.421449661254883,0.2143984058564965,0.1833979060812601,0.0,0.0,0.0
sampled,117,0.25,18.17682266235352,33.07170486450195,14.894882202148434,0.3643820426754843,0.3022720211641497,0.0,0.0,0.0
sampled,117,0.75,18.17682266235352,54.43539810180664,36.258575439453125,0.3643820426754843,0.2970009200855271,0.0,0.0,0.0
sampled,118,0.25,1.9247677326202397,2.0165460109710693,0.09177827835082963,0.8304277114556411,0.8525171068461805,1.0,0.25,-0.75
sampled,118,0.75,1.9247677326202397,73.3700180053711,71.44525027275085,0.8304277114556411,0.1695738241810657,1.0,0.0625,-0.9375
sampled,119,0.25,29.29458236694336,33.33268356323242,4.0381011962890625,0.2921073896761892,0.4137376815034999,0.0,0.0,0.0
sampled,119,0.75,29.29458236694336,44.957401275634766,15.662818908691406,0.2921073896761892,0.3404362068870362,0.0,0.0,0.0
sampled,120,0.25,5.400584697723389,5.168449401855469,-0.23213529586791992,0.5380691330897055,0.4898555867498948,0.0,0.0,0.0
sampled,120,0.75,5.400584697723389,12.255001068115234,6.854416370391846,0.5380691330897055,0.3476593088350186,0.0,0.0,0.0
sampled,121,0.25,1.281300067901611,2.4043779373168945,1.1230778694152834,0.8401767028444959,0.7221622548970423,1.0,1.0,0.0
sampled,121,0.75,1.281300067901611,3.382942676544189,2.101642608642578,0.8401767028444959,0.6994571159560538,1.0,1.0,0.0
sampled,122,0.25,11.513471603393556,49.06175231933594,37.54828071594238,0.3460262126549874,0.1723242842597822,0.0,0.0,0.0
sampled,122,0.75,11.513471603393556,83.24327850341797,71.72980690002441,0.3460262126549874,0.0720861909972578,0.0,0.0,0.0
sampled,123,0.25,7.3136162757873535,7.084756374359131,-0.22885990142822266,0.5507901075844751,0.6190506002032691,0.0,0.0,0.0
sampled,123,0.75,7.3136162757873535,39.1662712097168,31.852654933929443,0.5507901075844751,0.2308760753381486,0.0,0.0,0.0
sampled,124,0.25,0.9661504626274108,33.18356704711914,32.21741658449173,0.8817201647141494,0.2945924508358021,1.0,1.0,0.0
sampled,124,0.75,0.9661504626274108,56.15339279174805,55.187242329120636,0.8817201647141494,0.1663490927304652,1.0,0.0,-1.0
sampled,125,0.25,6.135903358459473,18.817506790161133,12.68160343170166,0.2558489523002799,0.3837906730761891,0.0,0.0,0.0
sampled,125,0.75,6.135903358459473,21.679594039916992,15.54369068145752,0.2558489523002799,0.363269168424877,0.0,0.0,0.0
sampled,126,0.25,27.87730598449707,19.662302017211918,-8.215003967285153,0.3502784293856646,0.5156956325852101,0.0,0.0,0.0
sampled,126,0.75,27.87730598449707,21.904321670532227,-5.972984313964844,0.3502784293856646,0.4822720845433559,0.0,0.0,0.0
sampled,127,0.25,40.08256149291992,28.006452560424805,-12.076108932495117,0.2943904329936881,0.485424026903502,0.0,0.0,0.0
sampled,127,0.75,40.08256149291992,34.918304443359375,-5.164257049560547,0.2943904329936881,0.4370297899786292,0.0,0.0,0.0
sampled,128,0.25,12.515787124633787,29.320350646972656,16.804563522338867,0.3838372035986798,0.2433378505042371,0.0,0.0,0.0
sampled,128,0.75,12.515787124633787,31.033510208129883,18.517723083496094,0.3838372035986798,0.2680853674133507,0.0,0.0,0.0
sampled,129,0.25,0.8896819949150085,0.998753309249878,0.1090713143348695,0.8350063376814983,0.81076037010806,0.25,0.25,0.0
sampled,129,0.75,0.8896819949150085,1.3806796073913574,0.4909976124763489,0.8350063376814983,0.8012910210201434,0.25,0.25,0.0
sampled,130,0.25,6.447926044464111,13.053417205810549,6.605491161346437,0.5132106265761833,0.3707977081121891,0.0,0.0,0.0
sampled,130,0.75,6.447926044464111,45.76104736328125,39.31312131881714,0.5132106265761833,0.1397795443217284,0.0,0.0,0.0
sampled,131,0.25,1.3256723880767822,7.369662761688232,6.04399037361145,0.6964451923694183,0.3976954470175425,1.0,1.0,0.0
sampled,131,0.75,1.3256723880767822,2.387798547744751,1.0621261596679688,0.6964451923694183,0.6037455809842388,1.0,1.0,0.0
sampled,132,0.25,42.55324935913086,36.18544769287109,-6.367801666259773,0.2151902758390049,0.4338969853895326,0.07139999999999999,0.0,-0.07139999999999999
sampled,132,0.75,42.55324935913086,44.28659057617188,1.7333412170410227,0.2151902758390049,0.396464198518032,0.07139999999999999,0.0,-0.07139999999999999
sampled,133,0.25,10.3123779296875,46.13497924804688,35.82260131835938,0.4380581233055036,0.2711080050024388,1.0,0.3636,-0.6364000000000001
sampled,133,0.75,10.3123779296875,38.24934005737305,27.936962127685547,0.4380581233055036,0.2856608466168306,1.0,0.3636,-0.6364000000000001
sampled,134,0.25,36.78699493408203,23.867055892944336,-12.919939041137695,0.1266467644384187,0.2616805851168013,0.0,0.0,0.0
sampled,134,0.75,36.78699493408203,45.38711929321289,8.60012435913086,0.1266467644384187,0.1965815233987752,0.0,0.0,0.0
sampled,135,0.25,6.315157413482666,9.533967971801758,3.218810558319092,0.3940223657429401,0.3514668889023696,0.0,0.0,0.0
sampled,135,0.75,6.315157413482666,1.1767528057098389,-5.138404607772827,0.3940223657429401,0.7749981250979865,0.0,0.0,0.0
sampled,136,0.25,3.0823814868927,3.817236185073853,0.7348546981811528,0.6566661436934218,0.650814718640063,0.0,0.0,0.0
sampled,136,0.75,3.0823814868927,17.84685707092285,14.764475584030151,0.6566661436934218,0.2490893197158965,0.0,0.0,0.0
sampled,137,0.25,0.7902294993400574,0.6102620363235474,-0.17996746301651,0.8435743381083013,0.8739659779622132,1.0,1.0,0.0
sampled,137,0.75,0.7902294993400574,0.9282382726669312,0.13800877332687378,0.8435743381083013,0.8178598359279446,1.0,1.0,0.0
sampled,138,0.25,23.564437866210938,27.30752944946289,3.743091583251953,0.3961578962023372,0.4375535332656027,0.0,0.0,0.0
sampled,138,0.75,23.564437866210938,30.60966682434082,7.045228958129883,0.3961578962023372,0.4149307387368409,0.0,0.0,0.0
sampled,139,0.25,9.5926513671875,6.803120136260986,-2.7895312309265137,0.4753283770501385,0.6701172928672855,1.0,1.0,0.0
sampled,139,0.75,9.5926513671875,6.361308574676514,-3.2313427925109863,0.4753283770501385,0.6682813549587948,1.0,1.0,0.0
sampled,140,0.25,25.501466751098636,46.60334777832031,21.101881027221676,0.2705180498228061,0.3618750560172986,0.0,0.0,0.0
sampled,140,0.75,25.501466751098636,54.12569808959961,28.624231338500973,0.2705180498228061,0.2725405110198795,0.0,0.1,0.1
sampled,141,0.25,15.064284324645996,10.806279182434082,-4.258005142211914,0.2986336092518801,0.4334513727944687,0.0,0.0,0.0
sampled,141,0.75,15.064284324645996,13.065129280090332,-1.999155044555664,0.2986336092518801,0.3287236450486178,0.0,0.0,0.0
sampled,142,0.25,11.087372779846191,9.455230712890623,-1.6321420669555682,0.3835627375097565,0.4259777958029933,0.0,0.0,0.0
sampled,142,0.75,11.087372779846191,23.756298065185547,12.668925285339355,0.3835627375097565,0.2740225257255267,0.0,0.0,0.0
sampled,143,0.25,3.861825704574585,8.496199607849121,4.634373903274536,0.5427292821192204,0.3938353593779911,0.0,0.0,0.0
sampled,143,0.75,3.861825704574585,3.1097569465637207,-0.7520687580108643,0.5427292821192204,0.5802344259597156,0.0,0.0,0.0
sampled,144,0.25,1.3452873229980469,1.1774473190307615,-0.16784000396728538,0.6947169133561323,0.7096965551045942,0.6667000000000001,0.6667000000000001,0.0
sampled,144,0.75,1.3452873229980469,0.0797810852527618,-1.265506237745285,0.6947169133561323,0.9727287455367456,0.6667000000000001,0.6667000000000001,0.0
sampled,145,0.25,6.50154447555542,5.76960563659668,-0.7319388389587402,0.4945312561055463,0.5268206039592751,0.0,0.0,0.0
sampled,145,0.75,6.50154447555542,52.60981369018555,46.10826921463013,0.4945312561055463,0.2193903103161772,0.0,0.0,0.0
sampled,146,0.25,0.4241602718830108,4.26223611831665,3.8380758464336395,0.8681864337169075,0.5125246150861418,1.0,1.0,0.0
sampled,146,0.75,0.4241602718830108,9.765015602111816,9.340855330228806,0.8681864337169075,0.3586011838396087,1.0,1.0,0.0
sampled,147,0.25,3.4018843173980717,2.041187286376953,-1.3606970310211186,0.6275015104686409,0.6563347675930051,0.0,0.0,0.0
sampled,147,0.75,3.4018843173980717,27.894893646240234,24.493009328842163,0.6275015104686409,0.2438179661109284,0.0,0.0,0.0
sampled,148,0.25,11.75299072265625,6.578434944152832,-5.174555778503418,0.1986164983300473,0.3463088838051232,0.5714,0.5714,0.0
sampled,148,0.75,11.75299072265625,7.423781394958496,-4.329209327697754,0.1986164983300473,0.2885345576840041,0.5714,0.5714,0.0
sampled,149,0.25,3.1553709506988525,14.959856033325195,11.804485082626343,0.5640858471349235,0.2960983273414294,0.0,0.0,0.0
sampled,149,0.75,3.1553709506988525,16.344898223876953,13.1895272731781,0.5640858471349235,0.2287364186663477,0.0,0.0,0.0
