regime,task_id,kv_caching,ratio,config_label,n_mc_samples,H_bits,se_bits,varentropy_bits,mean_length,confidence,greedy_length,cache_seq_length,gold,predicted_answer,answers,length,dataset,language,all_classes,_id,answer_prefix,task,max_new_tokens,primary_score,error,correct
sampled,26,compressed,0.75,compressed@0.75,50,2.9070799350738525,0.2828946157709654,4.001468181610107,4.139999866485596,0.6146370989193841,3,271,Ribosomes,ribosomal assembly,['Ribosomes'],11209,hotpotqa,en,,1ceb1c91662d241b3421853112a91b5868d1b81fe3b88ce4,Answer:,hotpotqa,52,0.0,1.0,0
sampled,27,full,,full,50,14.661763191223145,4.684487573697362,1097.22119140625,9.34000015258789,0.3368593140595677,3,1076,Dracula,Pistacia,['Dracula'],5903,hotpotqa,en,,7e525340152c2f4b26d7fba85c680dde7b75af77356a7c22,Answer:,hotpotqa,52,0.0,1.0,0
sampled,27,compressed,0.25,compressed@0.25,50,0.572689414024353,0.1572881315057211,1.2369778156280518,3.9800000190734863,0.9050743318774152,3,807,Dracula,Pistacia,['Dracula'],5903,hotpotqa,en,,7e525340152c2f4b26d7fba85c680dde7b75af77356a7c22,Answer:,hotpotqa,52,0.0,1.0,0
sampled,27,compressed,0.75,compressed@0.75,50,1.5147637128829956,0.8560936109748473,36.644813537597656,4.179999828338623,0.7778782752820471,3,269,Dracula,Pistacia,['Dracula'],5903,hotpotqa,en,,7e525340152c2f4b26d7fba85c680dde7b75af77356a7c22,Answer:,hotpotqa,52,0.0,1.0,0
sampled,28,full,,full,50,4.21812105178833,1.1981879221870833,71.78271484375,11.039999961853027,0.7673325262953028,10,1078,Band-e Amir National Park,Band-e Azhdahar (The Dragon),['Band-e Amir National Park'],2045,hotpotqa,en,,b6352c61b4a748448ce38882861cd5ae5f7f2869a81e92a1,Answer:,hotpotqa,52,0.2857,0.7142999999999999,0
sampled,28,compressed,0.25,compressed@0.25,50,4.290182590484619,1.0240166389782428,52.43050384521485,11.25999927520752,0.76789932628886,10,808,Band-e Amir National Park,Band-e Azhdahar (The Dragon),['Band-e Amir National Park'],2045,hotpotqa,en,,b6352c61b4a748448ce38882861cd5ae5f7f2869a81e92a1,Answer:,hotpotqa,52,0.2857,0.7142999999999999,0
sampled,28,compressed,0.75,compressed@0.75,50,8.326441764831543,2.058739024760136,211.9203186035156,13.59999942779541,0.654180929225398,10,269,Band-e Amir National Park,Band-e Azhdahar (The Dragon),['Band-e Amir National Park'],2045,hotpotqa,en,,b6352c61b4a748448ce38882861cd5ae5f7f2869a81e92a1,Answer:,hotpotqa,52,0.2857,0.7142999999999999,0
sampled,29,full,,full,50,1.97961950302124,0.3008407890544211,4.525259017944336,6.279999732971191,0.8037250485989971,4,1082,University of Southern California,University of Southern California,['University of Southern California'],11886,hotpotqa,en,,4b83e873a551cd83a2e409d2b4467f74dd332326fcbca843,Answer:,hotpotqa,52,1.0,0.0,1
sampled,29,compressed,0.25,compressed@0.25,50,1.7602382898330688,0.2195850130001251,2.410878896713257,6.279999732971191,0.8234239212234767,4,811,University of Southern California,University of Southern California,['University of Southern California'],11886,hotpotqa,en,,4b83e873a551cd83a2e409d2b4467f74dd332326fcbca843,Answer:,hotpotqa,52,1.0,0.0,1
sampled,29,compressed,0.75,compressed@0.75,50,1.497449278831482,0.1842277456065772,1.696993112564087,7.619999885559082,0.8726556254761769,8,270,University of Southern California,University of Southern California (USC),['University of Southern California'],11886,hotpotqa,en,,4b83e873a551cd83a2e409d2b4467f74dd332326fcbca843,Answer:,hotpotqa,52,0.8889,0.11109999999999998,1
sampled,30,full,,full,50,29.562089920043945,4.010043238837176,804.0223388671875,16.84000015258789,0.2961769944028178,21,1079,7.2 million,No information is available in the given passages about the number of citizens in Yau Ma Tei North.,['7.2 million'],12070,hotpotqa,en,,cb677158d6f710ab0cb440b2024cc61c942a1ea4a963087d,Answer:,hotpotqa,52,0.0,1.0,0
sampled,30,compressed,0.25,compressed@0.25,50,20.74056434631348,2.443271037821595,298.4786682128906,16.520000457763672,0.4188535853577664,17,809,7.2 million,No information is provided about the number of citizens in Yau Ma Tei North.,['7.2 million'],12070,hotpotqa,en,,cb677158d6f710ab0cb440b2024cc61c942a1ea4a963087d,Answer:,hotpotqa,52,0.0,1.0,0
sampled,30,compressed,0.75,compressed@0.75,50,25.186532974243164,3.464095976946944,599.998046875,19.459999084472656,0.4077418492908307,18,269,7.2 million,No information is provided in the text about the population of Yau Ma Tei North.,['7.2 million'],12070,hotpotqa,en,,cb677158d6f710ab0cb440b2024cc61c942a1ea4a963087d,Answer:,hotpotqa,52,0.0,1.0,0
sampled,31,full,,full,50,4.346951961517334,0.8805925662996853,38.77216339111328,8.039999961853027,0.687453639331868,4,1082,"A123 Systems, LLC",Glynne Townsend,"['A123 Systems, LLC']",10275,hotpotqa,en,,4b1df711ec0557b9df23de534c1ce99b7f37528f643b8c29,Answer:,hotpotqa,52,0.0,1.0,0
sampled,31,compressed,0.25,compressed@0.25,50,51.306396484375,9.120300587837004,4158.994140625,19.8799991607666,0.1671476795532446,3,811,"A123 Systems, LLC",Gao Feng,"['A123 Systems, LLC']",10275,hotpotqa,en,,4b1df711ec0557b9df23de534c1ce99b7f37528f643b8c29,Answer:,hotpotqa,52,0.0,1.0,0
sampled,31,compressed,0.75,compressed@0.75,50,68.36040496826172,9.617882920632791,4625.18359375,26.19999885559082,0.1638927698991779,54,270,"A123 Systems, LLC","Gao Liang, the head of A123 Systems, a subsidiary of Wanxiang Group, was not directly involved in the founding of Spider9. However, A123 Systems' CEO, David Vieau, was not mentioned as a founder of Spider9 either.","['A123 Systems, LLC']",10275,hotpotqa,en,,4b1df711ec0557b9df23de534c1ce99b7f37528f643b8c29,Answer:,hotpotqa,52,0.1143,0.8857,0
sampled,32,full,,full,50,7.744838237762451,2.4385085303396137,297.3161926269531,6.0,0.4087225150395843,3,1082,"143,372",Traverse City,"['143,372']",9811,hotpotqa,en,,02c6e6b95d2a200df20bea7495469c79b1d89ed560890ee3,Answer:,hotpotqa,52,0.0,1.0,0
sampled,32,compressed,0.25,compressed@0.25,50,14.005859375,3.5258834705711526,621.5927124023438,9.279999732971191,0.3512932752355048,3,811,"143,372",Traverse City,"['143,372']",9811,hotpotqa,en,,02c6e6b95d2a200df20bea7495469c79b1d89ed560890ee3,Answer:,hotpotqa,52,0.0,1.0,0
sampled,32,compressed,0.75,compressed@0.75,50,28.75924301147461,7.415268111934659,2749.31005859375,12.179999351501465,0.1946310877693323,3,270,"143,372",Traverse City,"['143,372']",9811,hotpotqa,en,,02c6e6b95d2a200df20bea7495469c79b1d89ed560890ee3,Answer:,hotpotqa,52,0.0,1.0,0
sampled,33,full,,full,50,1.6722897291183472,0.4457040878673319,9.93260669708252,5.299999713897705,0.8035577510740404,4,1099,Taoiseach of Ireland,Taoiseach,['Taoiseach of Ireland'],11339,hotpotqa,en,,3056e292ff1583fe84207873be57c6ec28c28b425087ca84,Answer:,hotpotqa,52,0.5,0.5,1
sampled,33,compressed,0.25,compressed@0.25,50,1.3914682865142822,0.3361390117137891,5.649471759796143,5.299999713897705,0.8336182683018073,4,824,Taoiseach of Ireland,Taoiseach,['Taoiseach of Ireland'],11339,hotpotqa,en,,3056e292ff1583fe84207873be57c6ec28c28b425087ca84,Answer:,hotpotqa,52,0.5,0.5,1
sampled,33,compressed,0.75,compressed@0.75,50,7.82952880859375,5.549599902878698,1539.9029541015625,6.839999675750732,0.4522937571207239,4,274,Taoiseach of Ireland,Taoiseach,['Taoiseach of Ireland'],11339,hotpotqa,en,,3056e292ff1583fe84207873be57c6ec28c28b425087ca84,Answer:,hotpotqa,52,0.5,0.5,1
sampled,34,full,,full,50,22.194759368896484,8.250486195427364,3403.526123046875,9.479999542236328,0.1973434495847634,2,1082,"Troy, Montana",Troy,"['Troy, Montana']",9385,hotpotqa,en,,9729ff4cf6a13382c88896cf5a5b176d082cc1137c66b38b,Answer:,hotpotqa,52,0.6667000000000001,0.33329999999999993,1
sampled,34,compressed,0.25,compressed@0.25,50,15.657829284667969,5.609660290447074,1573.4144287109375,8.380000114440918,0.2738625637223403,2,811,"Troy, Montana",Troy,"['Troy, Montana']",9385,hotpotqa,en,,9729ff4cf6a13382c88896cf5a5b176d082cc1137c66b38b,Answer:,hotpotqa,52,0.6667000000000001,0.33329999999999993,1
sampled,34,compressed,0.75,compressed@0.75,50,9.985949516296388,3.0095879500201104,452.8809814453125,8.239999771118164,0.4317035572429628,2,270,"Troy, Montana",Troy,"['Troy, Montana']",9385,hotpotqa,en,,9729ff4cf6a13382c88896cf5a5b176d082cc1137c66b38b,Answer:,hotpotqa,52,0.6667000000000001,0.33329999999999993,1
sampled,35,full,,full,50,5.705693244934082,2.859756741082021,408.9104309082031,8.720000267028809,0.6353737525976709,6,1075,Mika Häkkinen,Mika Häkkinen,['Mika Häkkinen'],11830,hotpotqa,en,,220230ff5154e6f0ccad63965d06ce69a9226bd72cc32fa4,Answer:,hotpotqa,52,1.0,0.0,1
sampled,35,compressed,0.25,compressed@0.25,50,13.116621017456056,4.449413475216424,989.864013671875,12.139999389648438,0.4728824157426474,6,806,Mika Häkkinen,Mika Häkkinen,['Mika Häkkinen'],11830,hotpotqa,en,,220230ff5154e6f0ccad63965d06ce69a9226bd72cc32fa4,Answer:,hotpotqa,52,1.0,0.0,1
sampled,35,compressed,0.75,compressed@0.75,50,23.091449737548828,6.223155827795995,1936.3834228515625,17.34000015258789,0.3973034350441625,6,268,Mika Häkkinen,Mika Häkkinen,['Mika Häkkinen'],11830,hotpotqa,en,,220230ff5154e6f0ccad63965d06ce69a9226bd72cc32fa4,Answer:,hotpotqa,52,1.0,0.0,1
sampled,36,full,,full,50,6.561574935913086,2.387539880229752,285.017333984375,6.099999904632568,0.4744513142257038,6,1081,Constantine,Chernobyl Diaries,['Constantine'],11091,hotpotqa,en,,01aff89f9ce55470c12450b595c268a225a638582dac204f,Answer:,hotpotqa,52,0.0,1.0,0
sampled,36,compressed,0.25,compressed@0.25,50,4.903755187988281,2.37862003101654,282.89166259765625,6.21999979019165,0.5789918287164211,6,810,Constantine,Chernobyl Diaries,['Constantine'],11091,hotpotqa,en,,01aff89f9ce55470c12450b595c268a225a638582dac204f,Answer:,hotpotqa,52,0.0,1.0,0
sampled,36,compressed,0.75,compressed@0.75,50,32.88389205932617,7.787232890683955,3032.0498046875,10.5,0.1140865598421327,2,270,Constantine,Chaos,['Constantine'],11091,hotpotqa,en,,01aff89f9ce55470c12450b595c268a225a638582dac204f,Answer:,hotpotqa,52,0.0,1.0,0
sampled,37,full,,full,50,25.18132781982422,8.736497114744415,3816.319091796875,10.979999542236328,0.2039968094891273,4,1086,George Balanchine,Anna Pavlova,['George Balanchine'],9169,hotpotqa,en,,b785963089bd7f81ee294751c688af85bfe2863dba623373,Answer:,hotpotqa,52,0.0,1.0,0
sampled,37,compressed,0.25,compressed@0.25,50,19.146434783935547,12.153040225340735,7384.8193359375,8.220000267028809,0.1989875529729877,4,814,George Balanchine,Anna Pavlova,['George Balanchine'],9169,hotpotqa,en,,b785963089bd7f81ee294751c688af85bfe2863dba623373,Answer:,hotpotqa,52,0.0,1.0,0
sampled,37,compressed,0.75,compressed@0.75,50,17.758953094482422,5.376468958064508,1445.3209228515625,9.019999504089355,0.2554580103460837,4,271,George Balanchine,Anna Pavlova,['George Balanchine'],9169,hotpotqa,en,,b785963089bd7f81ee294751c688af85bfe2863dba623373,Answer:,hotpotqa,52,0.0,1.0,0
sampled,38,full,,full,50,18.67534637451172,2.693916644896133,362.8593444824219,15.359999656677246,0.4305214745307298,23,1076,Xcel Energy Inc.,There is no information about Alfred A. Marcus working as a consultant for any utility holding company in the given passages.,['Xcel Energy Inc.'],11865,hotpotqa,en,,72a769d6d0fd1c5c90974e60ab97e88e6853b9115a7fb85e,Answer:,hotpotqa,52,0.0,1.0,0
sampled,38,compressed,0.25,compressed@0.25,50,17.64771270751953,1.5374077497890168,118.1811294555664,19.8799991607666,0.5404706023974986,23,807,Xcel Energy Inc.,There is no information about Alfred A. Marcus working as a consultant for any utility holding company in the provided passages.,['Xcel Energy Inc.'],11865,hotpotqa,en,,72a769d6d0fd1c5c90974e60ab97e88e6853b9115a7fb85e,Answer:,hotpotqa,52,0.0,1.0,0
sampled,38,compressed,0.75,compressed@0.75,50,22.238983154296875,2.95707707196994,437.2152404785156,22.53999900817871,0.5046498880094641,23,269,Xcel Energy Inc.,There is no information about Alfred A. Marcus working as a consultant for any utility holding company in the provided text.,['Xcel Energy Inc.'],11865,hotpotqa,en,,72a769d6d0fd1c5c90974e60ab97e88e6853b9115a7fb85e,Answer:,hotpotqa,52,0.0,1.0,0
sampled,39,full,,full,50,11.176552772521973,5.265469443177052,1386.2584228515625,10.15999984741211,0.4664988965657972,7,1079,Summer Magic,Around the World in 80 Days,['Summer Magic'],11344,hotpotqa,en,,207efa55e96afdf705e48bc57b58fc8232bb972a47073d50,Answer:,hotpotqa,52,0.0,1.0,0
sampled,39,compressed,0.25,compressed@0.25,50,7.265096187591553,2.178967034828014,237.39486694335935,9.539999961853027,0.5898661449634944,7,809,Summer Magic,Around the World in 80 Days,['Summer Magic'],11344,hotpotqa,en,,207efa55e96afdf705e48bc57b58fc8232bb972a47073d50,Answer:,hotpotqa,52,0.0,1.0,0
sampled,39,compressed,0.75,compressed@0.75,50,3.226785182952881,0.7291030536332863,26.57956314086914,6.839999675750732,0.7210882588793672,7,269,Summer Magic,Around the World in 80 Days,['Summer Magic'],11344,hotpotqa,en,,207efa55e96afdf705e48bc57b58fc8232bb972a47073d50,Answer:,hotpotqa,52,0.0,1.0,0
sampled,40,full,,full,50,0.5544140338897705,0.1989449987553209,1.978955626487732,3.9599997997283936,0.9075169213464508,3,1077,Nobel Prize,Nobel Prize,['Nobel Prize'],8315,hotpotqa,en,,ec3b5bcfa070b047c769413b99a2f32e4f5d2f803cf81a43,Answer:,hotpotqa,52,1.0,0.0,1
sampled,40,compressed,0.25,compressed@0.25,50,0.4888368248939514,0.2158848730677872,2.3303139209747314,4.099999904632568,0.9206798665053654,3,807,Nobel Prize,Nobel Prize,['Nobel Prize'],8315,hotpotqa,en,,ec3b5bcfa070b047c769413b99a2f32e4f5d2f803cf81a43,Answer:,hotpotqa,52,1.0,0.0,1
sampled,40,compressed,0.75,compressed@0.75,50,0.8023565411567688,0.2947237797043907,4.343105316162109,4.079999923706055,0.8725707274128798,3,269,Nobel Prize,Nobel Prize,['Nobel Prize'],8315,hotpotqa,en,,ec3b5bcfa070b047c769413b99a2f32e4f5d2f803cf81a43,Answer:,hotpotqa,52,1.0,0.0,1
sampled,41,full,,full,50,4.635576248168945,1.3399956637639727,89.7794189453125,7.440000057220459,0.6492917031539185,5,1081,"seasonal television specials, particularly its work in stop motion animation",Seasonal television specials.,"['seasonal television specials, particularly its work in stop motion animation']",11635,hotpotqa,en,,ed6c85899d2a29f6dc8e02ba62bc8f1b1043a8c135fdd132,Answer:,hotpotqa,52,0.46149999999999997,0.5385,0
sampled,41,compressed,0.25,compressed@0.25,50,2.8157479763031006,0.2544172854507107,3.23640775680542,8.0,0.7835142952038274,5,810,"seasonal television specials, particularly its work in stop motion animation",Seasonal television specials.,"['seasonal television specials, particularly its work in stop motion animation']",11635,hotpotqa,en,,ed6c85899d2a29f6dc8e02ba62bc8f1b1043a8c135fdd132,Answer:,hotpotqa,52,0.46149999999999997,0.5385,0
sampled,41,compressed,0.75,compressed@0.75,50,9.792266845703123,1.916596138803724,183.6670379638672,8.539999961853027,0.4516773672143451,6,270,"seasonal television specials, particularly its work in stop motion animation",Seasonal animated television specials.,"['seasonal television specials, particularly its work in stop motion animation']",11635,hotpotqa,en,,ed6c85899d2a29f6dc8e02ba62bc8f1b1043a8c135fdd132,Answer:,hotpotqa,52,0.4286,0.5714,0
sampled,42,full,,full,50,17.003190994262695,2.0872502891438893,217.8306884765625,11.359999656677246,0.3543483361670982,32,1085,Dame Eileen June Atkins,"No answer is available for the question as none of the given passages mention the actress who starred in the 1981 BBC television serial, Sons and Lovers.",['Dame Eileen June Atkins'],8515,hotpotqa,en,,4c34b33d7a545c4eba3848d54fc4568fdf186e849897aa6e,Answer:,hotpotqa,52,0.0,1.0,0
sampled,42,compressed,0.25,compressed@0.25,50,23.3526554107666,3.843937209617813,738.7926635742188,14.119999885559082,0.3177863807852798,15,813,Dame Eileen June Atkins,No answer is available as the question is not answered in the provided passages.,['Dame Eileen June Atkins'],8515,hotpotqa,en,,4c34b33d7a545c4eba3848d54fc4568fdf186e849897aa6e,Answer:,hotpotqa,52,0.0,1.0,0
sampled,42,compressed,0.75,compressed@0.75,50,22.13442039489746,3.613192313094648,652.7579345703125,18.35999870300293,0.4335954307343308,15,271,Dame Eileen June Atkins,No answer is available as the question is not answered in the provided passages.,['Dame Eileen June Atkins'],8515,hotpotqa,en,,4c34b33d7a545c4eba3848d54fc4568fdf186e849897aa6e,Answer:,hotpotqa,52,0.0,1.0,0
sampled,43,full,,full,50,26.56555938720703,4.984057591774497,1242.04150390625,18.71999931335449,0.3739454019773025,14,1084,Iran,There is no information about the Nimavar school in the given passages.,['Iran'],11577,hotpotqa,en,,74ae5bfc8bdac7b560ec92b71604e86654f87b8f7fcbb30a,Answer:,hotpotqa,52,0.0,1.0,0
sampled,43,compressed,0.25,compressed@0.25,50,23.26396369934082,4.459555937552107,994.3819580078124,19.07999992370605,0.4294954290675824,14,813,Iran,There is no information about the Nimavar school in the provided passages.,['Iran'],11577,hotpotqa,en,,74ae5bfc8bdac7b560ec92b71604e86654f87b8f7fcbb30a,Answer:,hotpotqa,52,0.0,1.0,0
sampled,43,compressed,0.75,compressed@0.75,50,31.843515396118164,4.298233166035711,923.7404174804688,24.779998779296875,0.4103568342105987,14,271,Iran,There is no information about the Nimavar school in the provided text.,['Iran'],11577,hotpotqa,en,,74ae5bfc8bdac7b560ec92b71604e86654f87b8f7fcbb30a,Answer:,hotpotqa,52,0.0,1.0,0
sampled,44,full,,full,50,32.70957946777344,9.885838099113045,4886.48974609375,9.31999969482422,0.0878014359379293,3,1088,Hakim Abdullah Jamal,Stokely,['Hakim Abdullah Jamal'],12247,hotpotqa,en,,75f3798af3596cffefe8b932a00b1976f3f25fa0f42089fc,Answer:,hotpotqa,52,0.0,1.0,0
sampled,44,compressed,0.25,compressed@0.25,50,36.91917037963867,14.402765305228716,10371.982421875,13.399999618530272,0.1481199574571766,5,816,Hakim Abdullah Jamal,Stokely Carmichael,['Hakim Abdullah Jamal'],12247,hotpotqa,en,,75f3798af3596cffefe8b932a00b1976f3f25fa0f42089fc,Answer:,hotpotqa,52,0.0,1.0,0
sampled,44,compressed,0.75,compressed@0.75,50,32.27507400512695,6.645538255923105,2208.158935546875,15.079999923706056,0.2268393899146148,5,272,Hakim Abdullah Jamal,Stokely Carmichael,['Hakim Abdullah Jamal'],12247,hotpotqa,en,,75f3798af3596cffefe8b932a00b1976f3f25fa0f42089fc,Answer:,hotpotqa,52,0.0,1.0,0
sampled,45,full,,full,50,0.484811395406723,0.1237267545580675,0.7654154896736145,4.099999904632568,0.9213066394928818,3,1078,Keith Morris,Rome Ramirez,['Keith Morris'],9574,hotpotqa,en,,eac05e5d0936f802e28b0c5081a2c2a1a94fe4f2c20cb2df,Answer:,hotpotqa,52,0.0,1.0,0
sampled,45,compressed,0.25,compressed@0.25,50,1.212586522102356,0.7942871919208516,31.544607162475582,4.519999980926514,0.830313835784686,3,808,Keith Morris,Rome Ramirez,['Keith Morris'],9574,hotpotqa,en,,eac05e5d0936f802e28b0c5081a2c2a1a94fe4f2c20cb2df,Answer:,hotpotqa,52,0.0,1.0,0
sampled,45,compressed,0.75,compressed@0.75,50,0.95350182056427,0.6206565690631103,19.26072883605957,4.299999713897705,0.8575278164304876,3,269,Keith Morris,Rome Ramirez,['Keith Morris'],9574,hotpotqa,en,,eac05e5d0936f802e28b0c5081a2c2a1a94fe4f2c20cb2df,Answer:,hotpotqa,52,0.0,1.0,0
sampled,46,full,,full,50,0.4897637367248535,0.2178107122843209,2.372075319290161,3.1999998092651367,0.899346408724844,2,1083,YIVO,YIVO,['YIVO'],6346,hotpotqa,en,,1a71b5a73ffb21cb52d41e09b1f861748b60f1e59273a080,Answer:,hotpotqa,52,1.0,0.0,1
sampled,46,compressed,0.25,compressed@0.25,50,2.35013747215271,0.8512032463241281,36.22734832763672,4.319999694824219,0.6858603006594367,2,812,YIVO,YIVO,['YIVO'],6346,hotpotqa,en,,1a71b5a73ffb21cb52d41e09b1f861748b60f1e59273a080,Answer:,hotpotqa,52,1.0,0.0,1
sampled,46,compressed,0.75,compressed@0.75,50,2.7017629146575928,0.8670280681145435,37.58688354492188,3.619999885559082,0.5961125400261306,2,270,YIVO,YIVO,['YIVO'],6346,hotpotqa,en,,1a71b5a73ffb21cb52d41e09b1f861748b60f1e59273a080,Answer:,hotpotqa,52,1.0,0.0,1
sampled,47,full,,full,50,0.8331032991409302,0.084120486655612,0.3538128137588501,6.899999618530273,0.9197160258695016,7,1078,"January 18, 1813","March 9, 1826","['January 18, 1813']",7662,hotpotqa,en,,963e90eba94bba5bf5cf56755032d7bd4a3e4e225d3b8d14,Answer:,hotpotqa,52,0.0,1.0,0
sampled,47,compressed,0.25,compressed@0.25,50,1.850577473640442,0.5093098979138705,12.969828605651855,6.319999694824219,0.8163089010342766,7,808,"January 18, 1813","March 9, 1826","['January 18, 1813']",7662,hotpotqa,en,,963e90eba94bba5bf5cf56755032d7bd4a3e4e225d3b8d14,Answer:,hotpotqa,52,0.0,1.0,0
sampled,47,compressed,0.75,compressed@0.75,50,2.8891117572784424,1.7650409535960048,155.7684783935547,6.359999656677246,0.7298829975735657,7,269,"January 18, 1813","March 9, 1826","['January 18, 1813']",7662,hotpotqa,en,,963e90eba94bba5bf5cf56755032d7bd4a3e4e225d3b8d14,Answer:,hotpotqa,52,0.0,1.0,0
sampled,48,full,,full,50,23.916372299194336,4.0939514203788345,838.0219116210938,15.699999809265137,0.3478806071050593,19,1077,"Himalchuli has three main peaks: East (7893 m), West (7540 m) and North (7371 m)",There is no information about Tongshanjiabu or Himalchuli in the given passages.,"['Himalchuli has three main peaks: East (7893 m), West (7540 m) and North (7371 m)']",6717,hotpotqa,en,,99635fd2d7a227cb3360253cf0f5759ed87bbac33593d830,Answer:,hotpotqa,52,0.07690000000000001,0.9231,0
sampled,48,compressed,0.25,compressed@0.25,50,26.71871566772461,3.776574782768607,713.1258544921875,23.799999237060547,0.4592542090738999,19,807,"Himalchuli has three main peaks: East (7893 m), West (7540 m) and North (7371 m)",There is no information about Tongshanjiabu or Himalchuli in the provided text.,"['Himalchuli has three main peaks: East (7893 m), West (7540 m) and North (7371 m)']",6717,hotpotqa,en,,99635fd2d7a227cb3360253cf0f5759ed87bbac33593d830,Answer:,hotpotqa,52,0.07690000000000001,0.9231,0
sampled,48,compressed,0.75,compressed@0.75,50,29.48681640625,8.460775765998056,3579.236328125,21.19999885559082,0.3813301095316898,19,269,"Himalchuli has three main peaks: East (7893 m), West (7540 m) and North (7371 m)",There is no information about Tongshanjiabu or Himalchuli in the provided text.,"['Himalchuli has three main peaks: East (7893 m), West (7540 m) and North (7371 m)']",6717,hotpotqa,en,,99635fd2d7a227cb3360253cf0f5759ed87bbac33593d830,Answer:,hotpotqa,52,0.07690000000000001,0.9231,0
sampled,49,full,,full,50,27.65995216369629,3.0412139918041468,462.4491271972656,20.31999969482422,0.3892534840692427,24,1088,1763,There is no information about François Beaucourt or the place in Canada where he was mainly active in the given passages.,['1763'],11051,hotpotqa,en,,76096cce081ab5b9ef72be19076ee0a79d9e9239474e8b73,Answer:,hotpotqa,52,0.0,1.0,0
sampled,49,compressed,0.25,compressed@0.25,50,30.289682388305664,3.2623696019798056,532.1527709960938,28.0,0.4724474017328749,24,816,1763,There is no information about François Beaucourt or the place in Canada where he was mainly active in the provided text.,['1763'],11051,hotpotqa,en,,76096cce081ab5b9ef72be19076ee0a79d9e9239474e8b73,Answer:,hotpotqa,52,0.0,1.0,0
sampled,49,compressed,0.75,compressed@0.75,50,32.093772888183594,4.09306709475761,837.659912109375,28.71999931335449,0.4609009892712907,26,272,1763,There is no information about the place in Canada where François Beaucourt was mainly active acquiring its present name in the provided text.,['1763'],11051,hotpotqa,en,,76096cce081ab5b9ef72be19076ee0a79d9e9239474e8b73,Answer:,hotpotqa,52,0.0,1.0,0
sampled,50,full,,full,50,37.73397064208984,8.913363387352723,3972.40234375,14.399999618530272,0.1626209796018061,4,1083,Pope John X,King Hugh of Italy,['Pope John X'],3291,hotpotqa,en,,670498f9d7fd2582c5791cad2fe212f580d316fa49a8a984,Answer:,hotpotqa,52,0.0,1.0,0
sampled,50,compressed,0.25,compressed@0.25,50,21.626850128173828,4.630576241476324,1072.11181640625,12.179999351501465,0.2920720968499547,8,812,Pope John X,King Guido III of Spoleto,['Pope John X'],3291,hotpotqa,en,,670498f9d7fd2582c5791cad2fe212f580d316fa49a8a984,Answer:,hotpotqa,52,0.0,1.0,0
sampled,50,compressed,0.75,compressed@0.75,50,32.631103515625,5.771733087386426,1665.6451416015625,17.15999984741211,0.2676501783129997,7,270,Pope John X,King Guido of Spoleto,['Pope John X'],3291,hotpotqa,en,,670498f9d7fd2582c5791cad2fe212f580d316fa49a8a984,Answer:,hotpotqa,52,0.0,1.0,0
sampled,51,full,,full,50,15.339606285095217,6.839645601427387,2339.03759765625,9.65999984741211,0.3326435602135504,5,1081,Manchester United,Manchester United F.C.,['Manchester United'],11852,hotpotqa,en,,2903a54db35e788f31a967bdfa021d64ac18ed7e1aed919a,Answer:,hotpotqa,52,0.8,0.19999999999999996,1
sampled,51,compressed,0.25,compressed@0.25,50,12.45450210571289,4.985279110792093,1242.650390625,6.980000019073486,0.2903142669534775,2,810,Manchester United,Manchester United,['Manchester United'],11852,hotpotqa,en,,2903a54db35e788f31a967bdfa021d64ac18ed7e1aed919a,Answer:,hotpotqa,52,1.0,0.0,1
sampled,51,compressed,0.75,compressed@0.75,50,17.231870651245117,8.315686654224653,3457.5322265625,7.159999847412109,0.1885885637542873,2,270,Manchester United,Manchester United,['Manchester United'],11852,hotpotqa,en,,2903a54db35e788f31a967bdfa021d64ac18ed7e1aed919a,Answer:,hotpotqa,52,1.0,0.0,1
sampled,52,full,,full,50,1.1357097625732422,0.1607526736355997,1.2920711040496826,2.319999933242798,0.7122570563216643,1,1073,yes,Yes,['yes'],10635,hotpotqa,en,,a7c311f9f6423063e02c8236bdd83cc8059fcb9fe78b4fff,Answer:,hotpotqa,52,1.0,0.0,1
sampled,52,compressed,0.25,compressed@0.25,50,1.1243678331375122,0.0979821922656487,0.4800255000591278,2.619999885559082,0.7427002413063979,2,804,yes,Yes.,['yes'],10635,hotpotqa,en,,a7c311f9f6423063e02c8236bdd83cc8059fcb9fe78b4fff,Answer:,hotpotqa,52,1.0,0.0,1
sampled,52,compressed,0.75,compressed@0.75,50,1.4503819942474363,0.2248648979627888,2.5282111167907715,2.879999876022339,0.7053421292299654,2,268,yes,Yes.,['yes'],10635,hotpotqa,en,,a7c311f9f6423063e02c8236bdd83cc8059fcb9fe78b4fff,Answer:,hotpotqa,52,1.0,0.0,1
sampled,53,full,,full,50,15.367358207702637,5.118960809151112,1310.18798828125,7.339999675750732,0.2342879028195554,2,1084,"1,693",571 households,"['1,693']",5187,hotpotqa,en,,afa4eccc7b711ace3270c9cbcd784c971a4f0f8d22629ebf,Answer:,hotpotqa,52,0.0,1.0,0
sampled,53,compressed,0.25,compressed@0.25,50,16.5567626953125,4.346223020165397,944.4827270507812,9.59999942779541,0.3025692147961434,2,813,"1,693",571 households,"['1,693']",5187,hotpotqa,en,,afa4eccc7b711ace3270c9cbcd784c971a4f0f8d22629ebf,Answer:,hotpotqa,52,0.0,1.0,0
